id,tag_name,count,excerpt_post_id,wiki_post_id,Class
6674,printer-control-language,195,5155419,5155418,ND
16640,progress-db,195,16038026,16038025,ND
113519,yii2-model,195,36089351,36089350,ND
83403,donut-chart,195,22808078,22808077,ND
4686,pop,451,15171370,15171369,ND
72674,requestanimationframe,451,9805516,9805515,ND
67222,h5py,451,11753839,11753838,ND
7783,networkstream,451,13974571,13974570,ND
23719,ocmock,451,10781871,10781870,ND
14451,slideup,451,22018919,22018918,ND
12243,grant,451,7871354,7871353,ND
75788,samsung-smart-tv,451,9816069,9816068,ND
50361,savon,451,4985087,4985086,ND
18571,square,451,13895075,13895074,ND
14796,json-rpc,451,5716648,5716647,ND
35273,cascading-deletes,451,22107881,22107880,ND
12008,traveling-salesman,451,6113875,6113874,ND
49615,vertical-scrolling,451,13060010,13060009,ND
19878,virtual-directory,451,22107826,22107825,ND
16608,phonecalls,707,23042678,23042677,ND
2665,fxcop,707,5276166,5276165,ND
64933,yahoo-finance,707,8619904,8619903,ND
58391,android-c2dm,707,5981010,5981009,ND
64305,morphia,707,6561523,6561522,ND
91712,java-ee-7,963,17002471,17002470,ND
19816,qwidget,963,6966875,6966874,ND
2179,checksum,1219,9404116,9404115,ND
42950,fabric,1219,5325473,5325472,ND
102110,arduino-uno,1219,22527046,22527045,ND
10013,keylistener,1475,9435194,9435193,ND
3440,semantic-web,1475,5496804,5496803,ND
5208,snmp,1731,5183634,5183633,ND
74514,long-integer,1731,9911015,9911014,ND
7457,startup,1987,8331670,8331669,ND
9784,kml,2243,5056619,5056618,ND
6923,local,2499,20764420,20764419,ND
517,treeview,7107,5289633,5289632,ND
3280,routes,10691,6432532,6432531,ND
658,upload,11203,8077660,8077659,ND
86033,ecmascript-6,11203,16606447,16606446,ND
34,unix,36035,4957075,4957074,ND
22637,http-method,196,9745157,9745156,ND
27474,net.tcp,196,10754289,10754288,ND
20643,dde,196,7246055,7246054,ND
97716,internal-storage,196,19947080,19947079,ND
51013,rakefile,196,9319280,9319279,ND
118113,ecmascript-next,196,35656540,35656539,ND
99421,zingchart,196,20854782,20854781,ND
3393,fax,196,18895266,18895265,ND
70685,enyo,196,6643746,6643745,ND
118712,vapor,196,36204589,36204588,ND
8205,mysql5,196,15041388,15041387,ND
84630,mysql-5.5,196,18717938,18717937,ND
65479,windows-azure-queues,196,6825981,6825980,ND
82878,utf8mb4,196,11840616,11840615,ND
106487,android-developer-api,196,25558567,25558566,ND
100692,bootstrap-popover,196,32604071,32604070,ND
123425,appmaker,196,40942594,40942593,ND
73600,celltable,196,10515621,10515620,ND
112330,chrome-custom-tabs,196,31056661,31056660,ND
20025,custom-exceptions,196,12420174,12420173,ND
118321,mxnet,196,35868271,35868270,ND
4833,deterministic,196,13449700,13449699,ND
34390,visual-c++-2008,196,11174265,11174264,ND
105990,flash-cc,196,24960962,24960961,ND
76903,emscripten,452,9056090,9056089,ND
19709,decltype,452,11057356,11057355,ND
55427,virtualenvwrapper,452,18339092,18339091,ND
3718,cd,452,11251618,11251617,ND
9860,hamcrest,452,6049726,6049725,ND
8175,ellipsis,452,18146600,18146599,ND
110503,dnx,708,28972554,28972553,ND
7037,stdmap,708,6950003,6950002,ND
28953,authlogic,708,7350340,7350339,ND
53291,llvm-clang,708,22236630,22236629,ND
64822,quickbooks-online,708,22656459,22656458,ND
92585,codeception,964,16926917,16926916,ND
108862,homestead,964,27510691,27510690,ND
40273,uiactionsheet,964,7886499,7886498,ND
41082,delete-row,1220,12884706,12884705,ND
932,jnlp,1220,4855416,4855415,ND
78243,pie-chart,1732,9687389,9687388,ND
15047,tokenize,1732,11317909,11317908,ND
40994,factory-girl,2244,11753352,11753351,ND
1415,webpage,2500,8448169,8448168,ND
1701,stdin,2500,5277160,5277159,ND
18869,nfc,3012,5534376,5534375,ND
7091,std,3012,5346221,5346220,ND
5014,bytearray,3780,8074747,8074746,ND
79804,google-bigquery,5316,10406977,10406976,ND
65279,android-asynctask,12996,7258889,7258888,ND
1926,types,15812,5688861,5688860,ND
277,debugging,36804,4985314,4985313,ND
41691,towers-of-hanoi,197,5893573,5893572,ND
57258,java.util.date,197,17594013,17594012,ND
16422,build-server,197,18389969,18389968,ND
113042,statistics-bootstrap,197,31135355,31135354,ND
108188,youtube-livestreaming-api,197,27304756,27304755,ND
100360,ng-hide,197,30923779,30923778,ND
32408,triplestore,197,6004818,6004817,ND
31099,boost-fusion,197,10235669,10235668,ND
8774,jaxp,197,5599043,5599042,ND
118385,draftjs,197,35885451,35885450,ND
10908,shim,197,27727157,27727156,ND
106321,susy,197,25277314,25277313,ND
33418,xap,197,5735026,5735025,ND
37694,graph-traversal,197,25561765,25561764,ND
71102,rebol3,197,18856696,18856695,ND
75793,js-amd,197,8547659,8547658,ND
28408,wavefront,197,11510201,11510200,ND
14138,unchecked,197,13065719,13065718,ND
89020,django-i18n,197,15836258,15836257,ND
115378,jxbrowser,197,35832050,35832049,ND
13295,blacklist,197,14396181,14396180,ND
90570,bintray,197,15844640,15844639,ND
80426,apache-commons-logging,197,10890779,10890778,ND
15563,dataoutputstream,197,13050387,13050386,ND
15226,flock,197,13554711,13554710,ND
42190,xceed,197,25006035,25006034,ND
63561,gesturedetector,197,27591323,27591322,ND
115228,serenity-bdd,197,33100008,33100007,ND
119801,symfony-3.1,197,37299013,37299012,ND
89758,berkshelf,197,15379249,15379248,ND
398,podcast,197,5592409,5592408,ND
100077,angular-http-interceptors,197,30542776,30542775,ND
23823,nested-function,197,19144238,19144237,ND
9663,event-driven,197,26800224,26800223,ND
6868,gallio,197,6449536,6449535,ND
27893,nfa,197,6789166,6789165,ND
100132,android-webservice,197,21252429,21252428,ND
46089,nsbutton,453,13813649,13813648,ND
122108,create-react-app,453,41400573,41400572,ND
15477,ntp,453,6517890,6517889,ND
59266,fileapi,453,9924300,9924299,ND
56438,ad-hoc-distribution,453,15729869,15729868,ND
10639,service-broker,453,4515528,4515527,ND
88166,jboss-eap-6,453,16609929,16609928,ND
102974,android-transitions,453,27381656,27381655,ND
90929,google-mirror-api,453,16029889,16029888,ND
115984,flink-streaming,453,33756631,33756630,ND
19930,fortran77,453,8535612,8535611,ND
13018,fifo,709,9297319,9297318,ND
34845,url-parameters,709,15899676,15899675,ND
33847,disqus,709,7903875,7903874,ND
28320,initializer-list,709,11130199,11130198,ND
21832,video-encoding,709,9003079,9003078,ND
95686,powershell-v4.0,965,18681472,18681471,ND
69865,intentservice,965,11219181,11219180,ND
17112,typeclass,1221,5689420,5689419,ND
9754,cin,1221,10985778,10985777,ND
1127,mergesort,1477,10321802,10321801,ND
58649,rcpp,1477,5790557,5790556,ND
10055,guice,2501,3627757,3627756,ND
25803,box2d,3013,4977877,4977876,ND
4317,runtime,5573,9030215,9030214,ND
112548,swift2,8645,30723574,30723573,ND
4075,sqlalchemy,10181,3678645,3678644,ND
1000,junit,16581,3861865,3861864,ND
80035,xamarin,25029,10776479,10776478,ND
44130,rdflib,198,13348587,13348586,ND
64487,mpeg2-ts,198,8287527,8287526,ND
34530,cimg,198,8319680,8319679,ND
41216,onscroll,198,26869281,26869280,ND
81372,timestamp-with-timezone,198,42720947,42720946,ND
11839,tag-cloud,198,9926099,9926098,ND
86133,mina,198,13544509,13544508,ND
113491,restcomm,198,31819684,31819683,ND
37223,tablespace,198,20811171,20811170,ND
113805,responsive-images,198,35198228,35198227,ND
32227,codesniffer,198,7642096,7642095,ND
110140,vagrant-windows,198,28666561,28666560,ND
58865,jquery-ui-selectable,198,11768901,11768900,ND
124253,pytorch,198,41778328,41778327,ND
35686,uipasteboard,198,9714519,9714518,ND
7805,blurry,198,17744442,17744441,ND
84732,ssms-2012,198,13384006,13384005,ND
11788,capitalize,198,14881506,14881505,ND
13149,clistctrl,198,17304163,17304162,ND
72667,on-duplicate-key,198,23904574,23904573,ND
89171,android-maven-plugin,198,15072361,15072360,ND
49563,model-validation,198,7944160,7944159,ND
18223,post-redirect-get,198,8677631,8677630,ND
84321,zfcuser,198,15254744,15254743,ND
24843,weighted-average,198,12089297,12089296,ND
44980,document-classification,198,10089896,10089895,ND
56641,gwidgets,198,13131719,13131718,ND
52159,telnetlib,198,13373556,13373555,ND
91877,nanohttpd,198,16560907,16560906,ND
80822,twitter-bootstrap-rails,198,11064655,11064654,ND
26504,dockpanel,198,18975927,18975926,ND
26581,flash-memory,198,14776563,14776562,ND
21229,findstr,454,9811248,9811247,ND
40021,jbehave,454,7723686,7723685,ND
90976,sqlsrv,454,16056796,16056795,ND
38903,euclidean-distance,454,24654458,24654457,ND
15348,wmi-query,454,16658148,16658147,ND
9090,browser-automation,454,13633524,13633523,ND
97189,jest,454,19527802,19527801,ND
92702,sylius,454,16984511,16984510,ND
30758,mondrian,454,6622871,6622870,ND
39548,hardware-acceleration,454,11522741,11522740,ND
17964,ofstream,710,11075132,11075131,ND
107009,hls,710,25959250,25959249,ND
41999,pjsip,710,7512818,7512817,ND
15488,release-management,710,10998829,10998828,ND
41939,rails-engines,710,10566424,10566423,ND
39972,wikipedia-api,710,5290762,5290761,ND
43011,google-closure-compiler,966,5621735,5621734,ND
25181,large-files,1222,12162869,12162868,ND
18508,gxt,1222,5134303,5134302,ND
10539,crash-reports,1222,9186725,9186724,ND
5752,record,1990,5864456,5864455,ND
6985,c++builder,2246,4868525,4868524,ND
3507,doxygen,2246,5135361,5135360,ND
11485,data-mining,2246,5903811,5903810,ND
19962,jodatime,2502,4377825,4377824,ND
45303,navbar,3014,14493088,14493087,ND
70036,sequelize.js,3270,6363394,6363393,ND
66821,phpstorm,4550,5565830,5565829,ND
37029,apple-push-notifications,6086,8077941,8077940,ND
7315,jaxb,9158,3625130,3612371,ND
29071,mongoose,16838,5024487,5024486,ND
28511,unity3d,27078,5155344,5155343,ND
81449,opencpu,199,11146115,11146114,ND
59431,applescript-objc,199,14653418,14653417,ND
29696,magnetometer,199,19630133,19630132,ND
68221,iscroll4,199,8188199,8188198,ND
75391,gcdasyncsocket,199,14395236,14395235,ND
3416,xmonad,199,5391472,5391471,ND
66199,spdy,199,7699729,7699728,ND
6671,icomparable,199,7232684,7232683,ND
14377,command-line-tool,199,22430650,22430649,ND
99582,indexoutofrangeexception,199,20941093,20941092,ND
21005,urlclassloader,199,25006840,25006839,ND
34012,xamdatagrid,199,9384871,9384870,ND
44840,multiset,199,19645829,19645828,ND
95338,cartalyst-sentry,199,27103551,27103550,ND
2930,terracotta,199,6411901,6411900,ND
78193,dovecot,199,15841913,15841912,ND
85863,jms-topic,199,13378603,13378602,ND
54257,template-matching,199,14190241,14190240,ND
19888,csc,199,10268697,10268696,ND
35047,date-comparison,199,11560010,11560009,ND
9756,application-cache,199,9433124,9433123,ND
27639,tableviewer,199,36384119,36384118,ND
29588,binaryreader,199,8745528,8745527,ND
53304,audioqueue,199,11816393,11816392,ND
48144,snmp4j,199,12970424,12970423,ND
98514,marketo,199,20606914,20606913,ND
36775,discriminated-union,199,9269129,9269128,ND
75284,onvif,199,8325487,8325486,ND
29238,coda,199,10487346,10487345,ND
108578,tinkerpop3,199,27988844,27988843,ND
25974,pygments,199,11522130,11522129,ND
17135,cryptoapi,455,9545898,9545897,ND
96950,vimeo-api,455,19397037,19397036,ND
33379,image-compression,455,6776809,6776808,ND
6399,unc,455,10781755,10781754,ND
83951,sockjs,455,19260249,19260248,ND
35512,httparty,455,9496814,9496813,ND
4463,plc,455,7637094,7637093,ND
12067,photos,711,9655912,9655911,ND
33434,rich-text-editor,711,12665085,12665084,ND
17846,sendkeys,711,9019735,9019734,ND
55881,ubuntu-10.04,711,8343822,8343821,ND
16639,progress-4gl,711,5411708,5411707,ND
89478,hp-uft,711,15233108,15233106,ND
5951,snapshot,967,20340408,20340407,ND
12380,chmod,967,6395524,6395523,ND
23964,windows-server-2003,1223,6053783,6053782,ND
13312,taxonomy,1223,8354648,8354647,ND
109993,raspberry-pi2,1223,31841769,31841768,ND
11396,indexof,1223,10170969,10170968,ND
2341,code-review,1223,5018805,5018804,ND
12907,wcf-binding,1479,9766329,9766328,ND
49198,cloudfoundry,1735,6538333,6538332,ND
61330,android-contacts,1735,8123529,8123528,ND
28085,nullreferenceexception,2247,7778800,7778799,ND
7319,fullscreen,2759,6797514,6797513,ND
117680,react-redux,4039,36177586,36177585,ND
3615,artificial-intelligence,4295,5247407,5247406,ND
1966,comments,4807,7576964,7576963,ND
10256,char,8647,9324171,9324170,ND
7528,phpmyadmin,11975,5446225,5446224,ND
2193,split,13255,6082366,6082365,ND
742,mobile,22727,6006809,6006808,ND
46457,dataframe,24007,7007421,7007420,ND
29535,imei,200,7652285,7652284,ND
35278,cakeyframeanimation,200,13431744,13431743,ND
68474,autocad-plugin,200,16621179,16621178,ND
124534,unity2d,200,42091815,42091814,ND
12382,resourcemanager,200,38998421,38998420,ND
29866,idl-programming-language,200,7045622,7045621,ND
7313,rotatetransform,200,18647140,18647139,ND
96666,jsdoc3,200,29545248,29545247,ND
64269,execcommand,200,16529422,16529421,ND
111553,appcompatactivity,200,29900885,29900884,ND
10965,getch,200,23009447,23009446,ND
29026,growl,200,5044378,5044377,ND
77976,rserve,200,9560613,9560612,ND
18598,radial-gradients,200,7522265,7522264,ND
12931,openoffice-writer,200,8037523,8037522,ND
45951,sqlyog,200,11881143,11881142,ND
87348,libspotify,200,14156630,14156629,ND
91028,python-dateutil,200,16097790,16097789,ND
43981,page-load-time,200,34798485,34798484,ND
67928,django-storage,200,16383885,16383884,ND
14268,data-driven-tests,200,25006377,25006376,ND
122494,laravel-passport,200,40419636,40419635,ND
68678,php-internals,200,15135266,15135265,ND
61486,opencsv,456,9062392,9062391,ND
68938,elastic-map-reduce,456,5983539,5983538,ND
12645,ps,456,13080235,13080234,ND
29556,isolation-level,456,6715800,6715799,ND
64955,jedis,456,17082647,17082646,ND
96981,arm64,456,19406404,19406403,ND
100758,php-carbon,456,21607687,21607686,ND
57101,street-address,456,7953198,7953197,ND
11561,sqlbulkcopy,712,11408384,11408383,ND
7690,alter-table,712,16372538,16372537,ND
28896,git-pull,712,13362057,13362056,ND
25558,chaining,712,8407235,8407234,ND
63533,read-eval-print-loop,968,11795604,11795603,ND
60070,android-alarms,968,8024310,8024309,ND
10852,jogl,968,5007255,5007254,ND
77796,knockout-2.0,968,10927989,10927988,ND
52028,jquery-ui-accordion,968,11396877,11396876,ND
29889,fs,968,18031676,18031675,ND
17340,objective-c++,968,5149237,5149236,ND
59890,avcapturesession,968,10358042,10358041,ND
76088,paypal-adaptive-payments,968,11585113,11585112,ND
27232,public-key-encryption,1224,5649845,5649844,ND
9538,cycle,1224,13780507,13780506,ND
96042,youtube-data-api,1480,18863235,18863234,ND
3830,concat,1480,13885658,13885657,ND
7864,py2exe,1480,5339579,5339578,ND
13389,keyword,1736,4913376,4913375,ND
74156,core-bluetooth,1736,7871050,7871049,ND
78989,stripe-payments,3272,10742671,10742670,ND
2347,fork,4552,5251997,5251996,ND
80962,ion-auth,201,13636581,13636580,ND
3405,fault-tolerance,201,15664262,15664261,ND
91736,lync-2013,201,16472963,16472962,ND
2253,gin,201,5802757,5802756,ND
67086,azure-deployment,201,6826024,6826023,ND
13803,tiles2,201,6607909,6607908,ND
51892,jquery-post,201,13665493,13665492,ND
82397,goutte,201,11603133,11603132,ND
99766,mpi4py,201,27722611,27722610,ND
93593,asp.net-apicontroller,201,39084307,39084306,ND
66598,ipad-2,201,13993755,13993754,ND
3429,codeplex,201,9132393,9132392,ND
13512,uno,201,7772926,7772925,ND
18742,ucma,201,9896664,9896663,ND
20305,tunneling,201,13382817,13382816,ND
75078,twiml,201,13248878,13248877,ND
4924,xbox,201,7982305,7982304,ND
99369,qtquickcontrols,201,20858377,20858376,ND
54457,drupal-fapi,201,5154684,5154683,ND
23518,soft-delete,201,30171536,30171535,ND
82139,formidable,201,13116370,13116369,ND
107157,ios8-extension,201,26339779,26339778,ND
3524,business-logic-layer,201,8349712,8349711,ND
112779,bitcode,201,30927776,30927775,ND
14831,win32ole,201,27364240,27364239,ND
6282,adsi,201,13215883,13215882,ND
67430,msgpack,201,5621224,5621223,ND
109327,read.csv,201,27889371,27889370,ND
60967,po,201,7450283,7450282,ND
68038,memorycache,201,31400620,31400619,ND
120460,callkit,201,37905324,37905323,ND
15303,caption,457,22107837,22107836,ND
20421,auto-generate,457,15932046,15932045,ND
14469,calling-convention,457,16598614,16598613,ND
47278,minimax,457,12067291,12067290,ND
27890,nskeyedarchiver,457,6356527,6356526,ND
42960,jqtouch,457,4579528,4579527,ND
5670,proof,457,6777960,6777959,ND
111104,delphi-xe8,457,29567296,29567295,ND
102784,swiperefreshlayout,457,22862561,22862560,ND
16655,declare,457,39742180,39742179,ND
7653,fop,713,5693678,5693677,ND
84618,jmeter-plugins,713,12726591,12726590,ND
9635,java-2d,969,7702598,7702597,ND
21995,next,969,9957685,9957684,ND
111268,lumen,969,29645838,29645837,ND
69189,extjs3,969,6908744,6908743,ND
8929,filenotfoundexception,1225,5588959,5588958,ND
1937,rack,1481,5271735,5271734,ND
11712,bison,1737,5386751,5386750,ND
1951,encode,1993,13667529,13667528,ND
9684,hierarchy,1993,8331707,8331706,ND
20098,mpmovieplayercontroller,2249,5996311,5996310,ND
59455,ejb-3.0,2249,3625316,3620448,ND
62572,delphi-xe2,2505,7271365,7271364,ND
2616,overlay,3529,7263192,7263191,ND
2387,cryptography,8905,4889825,4889824,ND
178,crash,9673,6967482,6967481,ND
794,networking,25801,5253674,5253673,ND
14158,azure,45769,4923902,4923901,ND
67719,pandas,49353,6469623,6469622,ND
6111,spool,202,14316815,14316814,ND
100418,javafx-webengine,202,21776799,21776798,ND
99457,jqwidget,202,20898690,20898689,ND
103638,ontouch,202,23756307,23756306,ND
87487,mlab,202,25040160,25040159,ND
45786,zend-navigation,202,11506110,11506109,ND
54461,thor,202,6063739,6063738,ND
56243,http-status-code-500,202,5802024,5802023,ND
104304,import.io,202,23752712,23752711,ND
5156,finally,202,11187558,11187557,ND
27917,infrared,202,35234687,35234686,ND
100295,highcharts-ng,202,21356030,21356029,ND
26706,django-widget,202,9492091,9492090,ND
80480,apache-commons-fileupload,202,14523932,14523931,ND
52781,quantlib,202,22696748,22696747,ND
104322,etcd,202,23753393,23753392,ND
11070,math.h,202,10717980,10717979,ND
1343,rights,202,10497633,10497632,ND
35607,nsdecimalnumber,202,14092588,14092587,ND
107321,rabbitmq-exchange,202,26154257,26154256,ND
69636,outlook-web-app,202,6282085,6282084,ND
119960,2sxc,202,37421269,37421268,ND
107613,pdi,202,26404393,26404392,ND
19490,elgg,202,5145235,5145234,ND
66693,panorama-control,202,8357837,8357836,ND
70615,opencover,202,6548242,6548241,ND
108321,fragment-backstack,202,31472833,31472832,ND
120632,cardview,202,38117103,38117102,ND
88191,xcode4.6,458,14584120,14584119,ND
3899,googlebot,458,6792517,6792516,ND
7296,phoenix,458,25629204,25629203,ND
116318,android-gson,458,34732863,34732862,ND
3814,id3,458,6376685,6376684,ND
59807,sharekit,458,6549364,6549363,ND
13259,info.plist,458,10382621,10382620,ND
119849,android-constraintlayout,458,37325641,37325640,ND
2712,pypy,458,4736328,4736327,ND
109148,framework7,458,27742132,27742131,ND
37326,nsscrollview,458,10570989,10570988,ND
51221,directed-acyclic-graphs,458,11388323,11388322,ND
28154,motion,458,42532576,42532575,ND
111639,android-glide,714,29989428,29989427,ND
63506,thrust,714,5510369,5510368,ND
13647,sendmessage,714,9272284,9272283,ND
118844,aframe,714,36321844,36321843,ND
5368,processor,714,12803664,12803663,ND
60854,spring-3,714,7847469,7847468,ND
91933,angularjs-ng-click,970,16676197,16676196,ND
11218,device-driver,970,6255576,6255575,ND
15951,zipfile,970,8349330,8349329,ND
109200,sitecore8,970,27801694,27801693,ND
31826,static-linking,1226,9801986,9801985,ND
13265,ghostscript,1482,6372307,6372306,ND
13621,text-mining,1482,7336037,7336036,ND
8773,tar,1738,7851524,7851523,ND
66334,parallax,1738,7234258,7234257,ND
28727,drawable,2506,8947464,8947463,ND
33833,exchangewebservices,2762,6014999,6014998,ND
14036,variable-assignment,2762,9767212,9767211,ND
45963,jekyll,3786,3625295,3625294,ND
112538,xcode7,4042,30718494,30718493,ND
1136,swt,5322,3624995,3624994,ND
4183,focus,5578,6824697,6824696,ND
2035,kernel,6602,3625029,3608380,ND
2944,dialog,9674,8060865,8060864,ND
1235,mfc,10442,3632741,3632740,ND
61631,qlpreviewcontroller,203,14350758,14350757,ND
63189,android-internet,203,23938123,23938122,ND
73192,vigenere,203,13553042,13553041,ND
17066,zend-auth,203,5503813,5503812,ND
96117,textkit,203,19128756,19128755,ND
8484,dtrace,203,10483923,10483922,ND
96007,angular-ui-typeahead,203,35805428,35805427,ND
50882,delta,203,32856476,32856475,ND
64649,svn-hooks,203,12276504,12276503,ND
58481,scopes,203,29170301,29170300,ND
36524,sybase-iq,203,15428248,15428247,ND
11672,rdoc,203,5824279,5824278,ND
95756,gorilla,203,23422163,23422162,ND
101818,hce,203,22335487,22335486,ND
120745,sparklyr,203,38211218,38211217,ND
61548,fgetc,203,19476576,19476575,ND
79193,orbit,203,13238311,13238310,ND
93285,wechat,203,17292157,17292156,ND
4428,gravatar,203,8455701,8455700,ND
86805,testlink,203,13879457,13879456,ND
52259,inspector,203,37267843,37267842,ND
54258,image-stitching,203,15210032,15210031,ND
96282,django-1.6,203,19818869,19818868,ND
99532,angular-mock,203,21032208,21032207,ND
46313,html-content-extraction,203,25368369,25368368,ND
110373,symfony-2.7,203,28851261,28851260,ND
117455,c#-7.0,203,35079077,35079076,ND
56431,mysql-num-rows,203,20764692,20764691,ND
10989,serial-number,203,26764641,26764640,ND
16404,componentone,203,17825837,17825836,ND
65519,hoisting,203,12522247,12522246,ND
4899,relational,459,36371842,36371841,ND
4992,alphablending,459,8545221,8545220,ND
85081,octopus-deploy,459,12967501,12967500,ND
68775,timezoneoffset,459,34774479,34774478,ND
60232,google-nativeclient,459,11644886,11644885,ND
75957,c11,459,8628396,8628395,ND
37019,unset,459,12015406,12015405,ND
11398,activesupport,459,15313695,15313694,ND
10259,expander,459,9998563,9998562,ND
131,collaboration,459,11751342,11751341,ND
18601,reusability,715,8008012,8008011,ND
63417,quantmod,715,15387096,15387095,ND
13044,javascript-framework,971,7965507,7965506,ND
1079,flags,971,20642027,20642026,ND
96055,magento-1.8,971,18871886,18871885,ND
20839,has-and-belongs-to-many,1227,8094370,8094369,ND
24006,quartz-graphics,1227,6344926,6344925,ND
59082,webmatrix,1227,5267320,5267319,ND
2089,p2p,1483,5147214,5147213,ND
16070,ifstream,1483,11075136,11075135,ND
3632,html-helper,1995,12547397,12547396,ND
11456,observablecollection,2251,5964710,5964709,ND
5748,dreamweaver,2251,6353765,6353764,ND
14227,windows-mobile,3275,5133113,5133112,ND
35644,vaadin,3787,5259779,5259778,ND
1222,grouping,3787,7338699,7338698,ND
7075,css-position,4043,7019182,7019181,ND
5810,driver,4043,5146840,5146839,ND
13710,mocha,4811,9143207,9143206,ND
4557,c++-cli,5323,5289304,5289303,ND
256,postgresql,73419,3625247,3607532,ND
1201,routing,10955,5126912,5126911,ND
74269,sql-server-2012,13003,7985309,7985308,ND
19646,ajax.beginform,204,17593693,17593692,ND
21300,bjam,204,13001530,13001529,ND
48330,move-constructor,204,11090113,11090112,ND
110644,intervention,204,29118191,29118190,ND
6687,using-directives,204,9879204,9879203,ND
41184,apacheds,204,8843798,8843797,ND
71346,form-authentication,204,6810882,6810881,ND
99350,nunjucks,204,20842790,20842789,ND
55479,singlepage,204,9785926,9785925,ND
6928,stateful,204,17582587,17582586,ND
7220,cyclomatic-complexity,204,5796326,5796325,ND
14698,profiles,204,29879279,29879278,ND
70156,xmllint,204,10183346,10183345,ND
24526,gitosis,204,5018558,5018557,ND
63288,megamenu,204,15277414,15277413,ND
16195,unique-index,204,13074845,13074844,ND
102210,clang-format,204,22512595,22512594,ND
107231,ssas-tabular,204,40518513,40518512,ND
95406,uefi,204,18519013,18519012,ND
59778,bash-completion,204,26164062,26164061,ND
89929,word-frequency,204,15472263,15472262,ND
84989,sublimerepl,204,14252727,14252726,ND
103542,froala,204,23319432,23319431,ND
116721,docker-volume,204,34482966,34482965,ND
24596,openpgp,204,5858088,5858087,ND
70965,try-with-resources,204,13968866,13968865,ND
88111,syntastic,204,14634548,14634547,ND
5146,arrows,204,5767346,5767345,ND
56066,rich-snippets,204,9877060,9877059,ND
7064,komodo,204,6616503,6616502,ND
67496,zendesk,204,20275236,20275235,ND
11682,dct,204,11630042,11630041,ND
24647,spreadsheetgear,204,9173957,9173956,ND
2549,ioctl,460,11535210,11535209,ND
105747,amazon-elastic-beanstalk,460,24799042,24799041,ND
8853,initializer,460,35090973,35090972,ND
44165,matlab-deployment,460,7903229,7903228,ND
33575,dereference,716,19519428,19519427,ND
85743,chromium-embedded,716,14473197,14473196,ND
1656,bootstrapping,972,11506045,11506044,ND
10260,sticky,972,16729704,16729703,ND
3363,sharepoint-designer,972,9944646,9944645,ND
12705,translate,972,13953957,13953956,ND
81502,azure-virtual-machine,972,14781943,14781942,ND
2107,transpose,1228,11372090,11372089,ND
105124,jestjs,1228,24216976,24216975,ND
8002,sortable,1484,8444767,8444766,ND
18434,detection,1484,12054711,12054710,ND
28897,git-merge,1740,13361986,13361985,ND
28643,embedded-linux,2508,5276540,5276539,ND
38469,pom.xml,2764,10571988,10571987,ND
9228,cluster-computing,3788,8816956,8816955,ND
2182,scope,12492,5526466,5526465,ND
34480,neo4j,14028,4926695,4926694,ND
64139,c#-4.0,24780,5345822,5345821,ND
904,post,28108,5599997,5599996,ND
1602,jsp,45772,3625011,3607701,ND
3988,codeigniter,55244,3996597,3996596,ND
334,csla,205,5332655,5332654,ND
53402,adwhirl,205,6109922,6109921,ND
106201,windows2012,205,25674651,25674650,ND
50035,factorization,205,12270474,12270473,ND
39513,fclose,205,12030553,12030552,ND
95013,amp,205,18278261,18278260,ND
101185,gridpane,205,21988420,21988419,ND
68059,tag-it,205,10769637,10769636,ND
103774,selendroid,205,23456400,23456399,ND
23553,application-design,205,30889144,30889143,ND
89240,remotewebdriver,205,31278347,31278346,ND
66174,azure-diagnostics,205,6079948,6079947,ND
41018,mplayer,205,10186900,10186899,ND
75370,tablecolumn,205,16611156,16611155,ND
8244,medical,205,12086769,12086768,ND
10465,folderbrowserdialog,205,24545691,24545690,ND
72782,winbugs,205,14318597,14318596,ND
85531,cumsum,205,13388866,13388865,ND
37122,spatial-index,205,11083398,11083397,ND
77262,devise-confirmable,205,20631346,20631345,ND
67684,listiterator,205,13413477,13413476,ND
9994,resource-files,205,19146394,19146393,ND
93605,web.config-transform,205,17780843,17780842,ND
118567,docker-container,205,36073336,36073335,ND
11847,ctrl,205,20232725,20232724,ND
14559,wadl,205,9408883,9408882,ND
75691,securesocial,205,16979215,16979214,ND
28833,boost-test,205,17653074,17653073,ND
2562,key-events,205,13031903,13031902,ND
106248,angularjs-ng-transclude,205,26667251,26667250,ND
70004,wikitude,205,9499644,9499643,ND
100026,sankey-diagram,205,21208338,21208337,ND
33057,soapheader,205,9759390,9759389,ND
70856,google-dfp,461,6627697,6627696,ND
8987,out,461,8165770,8165769,ND
11185,enumerable,461,16329857,16329856,ND
6894,extendscript,461,10768894,10768893,ND
68091,monotouch.dialog,461,6298565,6298564,ND
28432,cgimage,461,5853654,5853653,ND
62321,wakelock,461,9221569,9221568,ND
1884,feeds,461,16405505,16405504,ND
7445,sqlcmd,717,10149620,10149619,ND
10488,banner,717,13346289,13346288,ND
42427,win32com,717,11827857,11827856,ND
13283,path-finding,973,9516398,9516397,ND
19355,fluid,973,6638351,6638350,ND
106273,cloud-code,973,25242938,25242937,ND
41484,mysql-error-1064,1229,4778209,4778208,ND
69218,web-audio,1229,8027313,8027312,ND
1492,mime,1485,7446624,7446623,ND
